"Method";"Accuracy";"Kappa";"AccuracyLower";"AccuracyUpper";"AccuracyNull";"AccuracyPValue";"McnemarPValue";"Sensitivity";"Specificity";"Pos.Pred.Value";"Neg.Pred.Value";"Precision";"Recall";"F1";"Prevalence";"Detection.Rate";"Detection.Prevalence";"Balanced.Accuracy"
"knn";"0.528366466616654";"0.0218828918116298";"0.521640029741885";"0.535085169407275";"0.765331957989497";1;"0";"0.488911088911089";"0.540464375421185";"0.245979091274628";"0.775219683655536";"0.245979091274628";"0.488911088911089";"0.327292182170802";"0.234668042010503";"0.114731807951988";"0.466429107276819";"0.514687732166137"
"rf";"0.53797824456114";"0.0344602047090656";"0.531259073835407";"0.544687060501516";"0.820048762190548";1;"0";"0.512245961438249";"0.543624928530589";"0.197627663852031";"0.835500878734622";"0.197627663852031";"0.512245961438249";"0.285216886696649";"0.179951237809452";"0.0921792948237059";"0.466429107276819";"0.527935444984419"
"glm";"0.533148912228057";"-0.000627810469616921";"0.526425778717758";"0.539863007701383";"0.998077644411103";1;"0";"0.390243902439024";"0.533424155587918";"0.00160836349014877";"0.99780316344464";"0.00160836349014877";"0.390243902439024";"0.00320352387626389";"0.00192235558889722";"0.000750187546886722";"0.466429107276819";"0.461834029013471"
"lda";"0.533148912228057";"-0.000627810469616921";"0.526425778717758";"0.539863007701383";"0.998077644411103";1;"0";"0.390243902439024";"0.533424155587918";"0.00160836349014877";"0.99780316344464";"0.00160836349014877";"0.390243902439024";"0.00320352387626389";"0.00192235558889722";"0.000750187546886722";"0.466429107276819";"0.461834029013471"
"qda";"0.528835333833458";"-0.000489851243489134";"0.522109193529645";"0.535553612215074";"0.932905101275319";1;"0";"0.46470999301188";"0.533447253354777";"0.0668476075593084";"0.932688927943761";"0.0668476075593084";"0.46470999301188";"0.116881975569031";"0.0670948987246812";"0.0311796699174794";"0.466429107276819";"0.499078623183328"
"rpart";"0.533570892723181";"0";"0.526848080335205";"0.540284552018993";"1";1;"0";NA;"0.533570892723181";NA;NA;"0";NA;NA;"0";"0";"0.466429107276819";NA
"svmRadial";"0.534321080270068";"0.0103318457438948";"0.527598850646872";"0.541033952258315";"0.938765941485371";1;"0";"0.506125574272588";"0.536160223753871";"0.0664455166867712";"0.943321616871705";"0.0664455166867712";"0.506125574272588";"0.117469344233162";"0.0612340585146287";"0.0309921230307577";"0.466429107276819";"0.521142899013229"
"xgbTree";"0.547543135783946";"0.0627974419337974";"0.540833678768794";"0.554239630043285";"0.756564141035259";1;"0";"0.528697996918336";"0.553606841844323";"0.275934861278649";"0.784973637961336";"0.275934861278649";"0.528697996918336";"0.362615587846764";"0.243435858964741";"0.128704051012753";"0.466429107276819";"0.54115241938133"
"svmLinear";"0.533617779444861";"0.000201741415612464";"0.526895003034132";"0.540331389979512";"0.999296699174794";1;"0";"0.533333333333333";"0.533617979636841";"0.000804181745074387";"0.999384885764499";"0.000804181745074387";"0.533333333333333";"0.00160594198534578";"0.000703300825206302";"0.000375093773443361";"0.466429107276819";"0.533475656485087"
"treebag";"0.528647786946737";"0.034879320564901";"0.521921527303055";"0.535366235803452";"0.67296511627907";1;"4.3577983746313e-193";"0.49247311827957";"0.546227269560371";"0.345295536791315";"0.688927943760984";"0.345295536791315";"0.49247311827957";"0.405956390710867";"0.32703488372093";"0.161055888972243";"0.466429107276819";"0.51935019391997"
"adaboost";"0.51673855963991";"0.0239084417499147";"0.510006662309226";"0.523465893243846";"0.573002625656414";1;"1.2958722236737e-16";"0.480289886900187";"0.543899844529908";"0.439686369119421";"0.584094903339191";"0.439686369119421";"0.480289886900187";"0.459092101810548";"0.426997374343586";"0.205082520630158";"0.466429107276819";"0.512094865715047"
