"Method";"Accuracy";"Kappa";"AccuracyLower";"AccuracyUpper";"AccuracyNull";"AccuracyPValue";"McnemarPValue";"Sensitivity";"Specificity";"Pos.Pred.Value";"Neg.Pred.Value";"Precision";"Recall";"F1";"Prevalence";"Detection.Rate";"Detection.Prevalence";"Balanced.Accuracy"
"knn";0,533715251690458;0,0640280468024571;0,526987480780539;0,540433816304183;0,534560480841473;0,600367557967974;0,079061545739821;0,507970137207425;0,556131412508784;0,499107850911975;0,564864382583869;0,499107850911975;0,507970137207425;0,5035;0,465439519158527;0,236429376408715;0,473703981968445;0,532050774858105
"rf";0,581329827197596;0,153782196675824;0,574669695317991;0,587967749985513;0,599737039819684;0,999999978335419;0,000000000000000000000000000000000000000000000000000000000000152586670435968;0,568747067104646;0,589727528969621;0,480570975416336;0,672019985724483;0,480570975416336;0,568747067104646;0,520954223081883;0,400262960180316;0,227648384673178;0,473703981968445;0,579237298037133
"glm";0,526342975206612;0,0142975996983378;0,519610253973636;0,53306850324877;0,870257325319309;1;0;0,500180962721679;0,530243349700534;0,136994448850119;0,876784439685939;0,136994448850119;0,500180962721679;0,215080538479496;0,129742674680691;0,0648948159278738;0,473703981968445;0,515212156211107
"lda";0,526389932381668;0,0143902544317859;0,519657238036953;0,533115420713313;0,870304282494365;1;0;0,500362056480811;0,53026869537067;0,136994448850119;0,876873661670236;0,136994448850119;0,500362056480811;0,215097276264591;0,129695717505635;0,0648948159278738;0,473703981968445;0,515315375925741
"qda";0,526953418482344;0,00856192947088972;0,520221051435651;0,533678425648876;0,934823441021788;1;0;0,505043227665706;0,528481012658228;0,0694885011895321;0,938704496788009;0,0694885011895321;0,505043227665706;0,122168002788428;0,0651765589782119;0,0329169797145004;0,473703981968445;0,516762120161967
"rpart";0,536063110443276;0,0483326709194313;0,529337224445034;0,542779149023391;0,737697220135237;1;0;0,518617973505192;0,542266072565245;0,287172878667724;0,760082084225553;0,287172878667724;0,518617973505192;0,369656756411892;0,262302779864763;0,136034936138242;0,473703981968445;0,530442023035218
"xgbTree";0,570811419984974;0,130404138831799;0,564130979621678;0,577472523858995;0,622652141247183;1;0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000426075892192413;0,558984569437531;0,577978883861237;0,44528152260111;0,683797287651677;0,44528152260111;0,558984569437531;0,495696314279408;0,377347858752817;0,210931630353118;0,473703981968445;0,568481726649384
"treebag";0,567947032306536;0,126100337256696;0,561261593394101;0,574613916978503;0,606545830202855;1;0,0000000000000000000000000000000000000000000000000000000000000000000000633032184972102;0,552929943907387;0,577688317720833;0,459258524980174;0,665774446823697;0,459258524980174;0,552929943907387;0,501759896030757;0,393454169797145;0,217552592036063;0,473703981968445;0,56530913081411
"adaboost";0,56301652892562;0,120699863018055;0,556323016401738;0,569692833682481;0,557663410969196;0,0586312611820561;0,0000000000047038566854093;0,541507430997877;0,58007746716066;0,505650277557494;0,614650249821556;0,505650277557494;0,541507430997877;0,522964937461554;0,442336589030804;0,239528549962434;0,473703981968445;0,560792449079269
"Srednia";0,575929752066116;0,135179390261468;0,569258809526631;0,582579960304267;0,526296018031555;0;0;0,38659793814433;0,746341898643826;0,578377576746256;0,574795574795575;0,578377576746255;0,38659793814433;0,463430574535084;0,473703981968445;0,18313298271976;0,316632231404959;0,566469918394078
"Srednia wazona";0,57625845229151;0,136002016460278;0,569588144567486;0,582907935945394;0,526296018031555;0;0;0,388679619349722;0,745092790863669;0,578489229861316;0,575216972034716;0,578489229861316;0,388679619349722;0,464959089292067;0,473703981968445;0,184119083395943;0,318275732531931;0,566886205106696
"Majority vote";0,549305033809166;0,059845624062417;0,542592577594761;0,556004026614977;0,526296018031555;0,000000000008815;0;0,138283108643933;0,919254104211278;0,606521739130435;0,542377342598442;0,606521739130435;0,138283108643933;0,225217952857604;0,473703981968445;0,065505259203606;0,108001502629602;0,528768606427606
"Mediana";0,562781743050338;0,094493518214482;0,556087862770818;0,569458479680006;0,526296018031555;0;0;0,221946867565424;0,869557458957887;0,604971629289381;0,553907360045468;0,604971629289381;0,221946867565424;0,324751613605047;0,473703981968445;0,105137114951165;0,173788504883546;0,545752163261656
"Regula maksimum";0,527939519158527;0,003744740276072;0,521207745494304;0,534663663674863;0,526296018031555;0,317969230773507;0;0,00436161776368;0,999197002141328;0,830188679245292;0,527185425787318;0,830188679245283;0,00436161776368;0,008677645202643;0,473703981968445;0,002066115702479;0,002488730277986;0,501779309952504
"Regula minimum";0,522210743801653;0,075768751324798;0,51547588918517;0,528939533582213;0,526296018031555;0,885086317385395;0;0,863798572561459;0,214757316202712;0,497516414501856;0,636604072996562;0,497516414501856;0,863798572561459;0,63138064703112;0,473703981968445;0,409184823441022;0,822454921111946;0,539277944382086
